Mother,Father,Food,Sex,Challenge,Vial_num,Vial_num_unique,Indiv_num,Mating_status,Dose,Day_of_injection,Time_of_injection,Day_of_death,Time_of_death,Time_to_death,Censor,Group
S106,TotM,neg_RU,Male,P_rettgeri,9,Vial_51,10,Mated,0.1,20/04/2021,14:13,23/04/2021,17:00,3.115972222,0,Male_neg_RU_P_rettgeri
S106,TotM,neg_RU,Male,P_rettgeri,10,Vial_52,1,Mated,0.1,20/04/2021,14:16,22/04/2021,09:30,1.801388889,1,Male_neg_RU_P_rettgeri
S106,TotM,neg_RU,Male,P_rettgeri,10,Vial_52,2,Mated,0.1,20/04/2021,14:16,23/04/2021,17:00,3.113888889,0,Male_neg_RU_P_rettgeri
S106,TotM,neg_RU,Male,P_rettgeri,10,Vial_52,3,Mated,0.1,20/04/2021,14:16,23/04/2021,17:00,3.113888889,0,Male_neg_RU_P_rettgeri
S106,TotM,neg_RU,Male,P_rettgeri,10,Vial_52,4,Mated,0.1,20/04/2021,14:16,23/04/2021,17:00,3.113888889,0,Male_neg_RU_P_rettgeri
S106,TotM,neg_RU,Male,P_rettgeri,10,Vial_52,5,Mated,0.1,20/04/2021,14:16,23/04/2021,17:00,3.113888889,0,Male_neg_RU_P_rettgeri
S106,TotM,neg_RU,Male,P_rettgeri,10,Vial_52,6,Mated,0.1,20/04/2021,14:16,23/04/2021,17:00,3.113888889,0,Male_neg_RU_P_rettgeri
S106,TotM,neg_RU,Male,P_rettgeri,10,Vial_52,7,Mated,0.1,20/04/2021,14:16,23/04/2021,17:00,3.113888889,0,Male_neg_RU_P_rettgeri
S106,TotM,neg_RU,Male,P_rettgeri,10,Vial_52,8,Mated,0.1,20/04/2021,14:16,23/04/2021,17:00,3.113888889,0,Male_neg_RU_P_rettgeri
S106,TotM,neg_RU,Male,P_rettgeri,10,Vial_52,9,Mated,0.1,20/04/2021,14:16,23/04/2021,17:00,3.113888889,0,Male_neg_RU_P_rettgeri
S106,TotM,neg_RU,Male,P_rettgeri,10,Vial_52,10,Mated,0.1,20/04/2021,14:16,23/04/2021,17:00,3.113888889,0,Male_neg_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,1,Vial_53,1,Mated,0.1,20/04/2021,14:31,21/04/2021,09:20,0.784027778,1,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,1,Vial_53,2,Mated,0.1,20/04/2021,14:31,21/04/2021,09:20,0.784027778,1,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,1,Vial_53,3,Mated,0.1,20/04/2021,14:31,21/04/2021,09:20,0.784027778,1,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,1,Vial_53,4,Mated,0.1,20/04/2021,14:31,23/04/2021,17:00,3.103472222,0,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,1,Vial_53,5,Mated,0.1,20/04/2021,14:31,23/04/2021,17:00,3.103472222,0,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,1,Vial_53,6,Mated,0.1,20/04/2021,14:31,23/04/2021,17:00,3.103472222,0,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,1,Vial_53,7,Mated,0.1,20/04/2021,14:31,23/04/2021,17:00,3.103472222,0,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,1,Vial_53,8,Mated,0.1,20/04/2021,14:31,23/04/2021,17:00,3.103472222,0,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,1,Vial_53,9,Mated,0.1,20/04/2021,14:31,23/04/2021,17:00,3.103472222,0,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,1,Vial_53,10,Mated,0.1,20/04/2021,14:31,23/04/2021,17:00,3.103472222,0,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,2,Vial_54,1,Mated,0.1,20/04/2021,14:34,21/04/2021,09:20,0.781944444,1,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,2,Vial_54,2,Mated,0.1,20/04/2021,14:34,21/04/2021,14:45,1.007638889,1,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,2,Vial_54,3,Mated,0.1,20/04/2021,14:34,23/04/2021,17:00,3.101388889,0,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,2,Vial_54,4,Mated,0.1,20/04/2021,14:34,23/04/2021,17:00,3.101388889,0,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,2,Vial_54,5,Mated,0.1,20/04/2021,14:34,23/04/2021,17:00,3.101388889,0,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,2,Vial_54,6,Mated,0.1,20/04/2021,14:34,23/04/2021,17:00,3.101388889,0,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,2,Vial_54,7,Mated,0.1,20/04/2021,14:34,23/04/2021,17:00,3.101388889,0,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,2,Vial_54,8,Mated,0.1,20/04/2021,14:34,23/04/2021,17:00,3.101388889,0,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,2,Vial_54,9,Mated,0.1,20/04/2021,14:34,23/04/2021,17:00,3.101388889,0,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,2,Vial_54,10,Mated,0.1,20/04/2021,14:34,23/04/2021,17:00,3.101388889,0,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,3,Vial_55,1,Mated,0.1,20/04/2021,14:37,22/04/2021,09:30,1.786805556,1,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,3,Vial_55,2,Mated,0.1,20/04/2021,14:37,23/04/2021,17:00,3.099305556,0,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,3,Vial_55,3,Mated,0.1,20/04/2021,14:37,23/04/2021,17:00,3.099305556,0,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,3,Vial_55,4,Mated,0.1,20/04/2021,14:37,23/04/2021,17:00,3.099305556,0,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,3,Vial_55,5,Mated,0.1,20/04/2021,14:37,23/04/2021,17:00,3.099305556,0,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,3,Vial_55,6,Mated,0.1,20/04/2021,14:37,23/04/2021,17:00,3.099305556,0,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,3,Vial_55,7,Mated,0.1,20/04/2021,14:37,23/04/2021,17:00,3.099305556,0,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,3,Vial_55,8,Mated,0.1,20/04/2021,14:37,23/04/2021,17:00,3.099305556,0,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,3,Vial_55,9,Mated,0.1,20/04/2021,14:37,23/04/2021,17:00,3.099305556,0,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,3,Vial_55,10,Mated,0.1,20/04/2021,14:37,23/04/2021,17:00,3.099305556,0,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,4,Vial_56,1,Mated,0.1,20/04/2021,14:40,21/04/2021,09:20,0.777777778,1,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,4,Vial_56,2,Mated,0.1,20/04/2021,14:40,21/04/2021,09:20,0.777777778,1,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,4,Vial_56,3,Mated,0.1,20/04/2021,14:40,21/04/2021,09:20,0.777777778,1,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,4,Vial_56,4,Mated,0.1,20/04/2021,14:40,22/04/2021,09:30,1.784722222,1,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,4,Vial_56,5,Mated,0.1,20/04/2021,14:40,23/04/2021,09:30,2.784722222,1,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,4,Vial_56,6,Mated,0.1,20/04/2021,14:40,23/04/2021,17:00,3.097222222,0,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,4,Vial_56,7,Mated,0.1,20/04/2021,14:40,23/04/2021,17:00,3.097222222,0,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,4,Vial_56,8,Mated,0.1,20/04/2021,14:40,23/04/2021,17:00,3.097222222,0,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,4,Vial_56,9,Mated,0.1,20/04/2021,14:40,23/04/2021,17:00,3.097222222,0,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,4,Vial_56,10,Mated,0.1,20/04/2021,14:40,23/04/2021,17:00,3.097222222,0,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,5,Vial_57,1,Mated,0.1,20/04/2021,14:43,21/04/2021,09:20,0.775694444,1,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,5,Vial_57,2,Mated,0.1,20/04/2021,14:43,21/04/2021,09:20,0.775694444,1,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,5,Vial_57,3,Mated,0.1,20/04/2021,14:43,23/04/2021,17:00,3.095138889,0,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,5,Vial_57,4,Mated,0.1,20/04/2021,14:43,23/04/2021,17:00,3.095138889,0,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,5,Vial_57,5,Mated,0.1,20/04/2021,14:43,23/04/2021,17:00,3.095138889,0,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,5,Vial_57,6,Mated,0.1,20/04/2021,14:43,23/04/2021,17:00,3.095138889,0,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,5,Vial_57,7,Mated,0.1,20/04/2021,14:43,23/04/2021,17:00,3.095138889,0,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,5,Vial_57,8,Mated,0.1,20/04/2021,14:43,23/04/2021,17:00,3.095138889,0,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,5,Vial_57,9,Mated,0.1,20/04/2021,14:43,23/04/2021,17:00,3.095138889,0,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,5,Vial_57,10,Mated,0.1,20/04/2021,14:43,23/04/2021,17:00,3.095138889,0,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,6,Vial_58,1,Mated,0.1,20/04/2021,14:46,21/04/2021,09:20,0.773611111,1,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,6,Vial_58,2,Mated,0.1,20/04/2021,14:46,21/04/2021,09:20,0.773611111,1,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,6,Vial_58,3,Mated,0.1,20/04/2021,14:46,23/04/2021,17:00,3.093055556,0,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,6,Vial_58,4,Mated,0.1,20/04/2021,14:46,23/04/2021,17:00,3.093055556,0,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,6,Vial_58,5,Mated,0.1,20/04/2021,14:46,23/04/2021,17:00,3.093055556,0,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,6,Vial_58,6,Mated,0.1,20/04/2021,14:46,23/04/2021,17:00,3.093055556,0,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,6,Vial_58,7,Mated,0.1,20/04/2021,14:46,23/04/2021,17:00,3.093055556,0,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,6,Vial_58,8,Mated,0.1,20/04/2021,14:46,23/04/2021,17:00,3.093055556,0,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,6,Vial_58,9,Mated,0.1,20/04/2021,14:46,23/04/2021,17:00,3.093055556,0,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,6,Vial_58,10,Mated,0.1,20/04/2021,14:46,23/04/2021,17:00,3.093055556,0,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,7,Vial_59,1,Mated,0.1,20/04/2021,14:49,21/04/2021,12:15,0.893055556,1,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,7,Vial_59,2,Mated,0.1,20/04/2021,14:49,23/04/2021,17:00,3.090972222,0,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,7,Vial_59,3,Mated,0.1,20/04/2021,14:49,23/04/2021,17:00,3.090972222,0,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,7,Vial_59,4,Mated,0.1,20/04/2021,14:49,23/04/2021,17:00,3.090972222,0,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,7,Vial_59,5,Mated,0.1,20/04/2021,14:49,23/04/2021,17:00,3.090972222,0,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,7,Vial_59,6,Mated,0.1,20/04/2021,14:49,23/04/2021,17:00,3.090972222,0,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,7,Vial_59,7,Mated,0.1,20/04/2021,14:49,23/04/2021,17:00,3.090972222,0,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,7,Vial_59,8,Mated,0.1,20/04/2021,14:49,23/04/2021,17:00,3.090972222,0,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,7,Vial_59,9,Mated,0.1,20/04/2021,14:49,23/04/2021,17:00,3.090972222,0,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,7,Vial_59,10,Mated,0.1,20/04/2021,14:49,23/04/2021,17:00,3.090972222,0,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,8,Vial_60,1,Mated,0.1,20/04/2021,14:52,21/04/2021,12:15,0.890972222,1,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,8,Vial_60,2,Mated,0.1,20/04/2021,14:52,21/04/2021,12:15,0.890972222,1,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,8,Vial_60,3,Mated,0.1,20/04/2021,14:52,23/04/2021,09:30,2.776388889,1,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,8,Vial_60,4,Mated,0.1,20/04/2021,14:52,23/04/2021,17:00,3.088888889,0,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,8,Vial_60,5,Mated,0.1,20/04/2021,14:52,23/04/2021,17:00,3.088888889,0,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,8,Vial_60,6,Mated,0.1,20/04/2021,14:52,23/04/2021,17:00,3.088888889,0,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,8,Vial_60,7,Mated,0.1,20/04/2021,14:52,23/04/2021,17:00,3.088888889,0,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,8,Vial_60,8,Mated,0.1,20/04/2021,14:52,23/04/2021,17:00,3.088888889,0,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,8,Vial_60,9,Mated,0.1,20/04/2021,14:52,23/04/2021,17:00,3.088888889,0,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,8,Vial_60,10,Mated,0.1,20/04/2021,14:52,23/04/2021,17:00,3.088888889,0,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,9,Vial_61,1,Mated,0.1,20/04/2021,14:56,21/04/2021,09:20,0.766666667,1,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,9,Vial_61,2,Mated,0.1,20/04/2021,14:56,21/04/2021,09:20,0.766666667,1,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,9,Vial_61,3,Mated,0.1,20/04/2021,14:56,23/04/2021,17:00,3.086111111,0,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,9,Vial_61,4,Mated,0.1,20/04/2021,14:56,23/04/2021,17:00,3.086111111,0,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,9,Vial_61,5,Mated,0.1,20/04/2021,14:56,23/04/2021,17:00,3.086111111,0,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,9,Vial_61,6,Mated,0.1,20/04/2021,14:56,23/04/2021,17:00,3.086111111,0,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,9,Vial_61,7,Mated,0.1,20/04/2021,14:56,23/04/2021,17:00,3.086111111,0,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,9,Vial_61,8,Mated,0.1,20/04/2021,14:56,23/04/2021,17:00,3.086111111,0,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,9,Vial_61,9,Mated,0.1,20/04/2021,14:56,23/04/2021,17:00,3.086111111,0,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,9,Vial_61,10,Mated,0.1,20/04/2021,14:56,23/04/2021,17:00,3.086111111,0,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,10,Vial_62,1,Mated,0.1,20/04/2021,14:59,21/04/2021,09:20,0.764583333,1,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,10,Vial_62,2,Mated,0.1,20/04/2021,14:59,21/04/2021,14:45,0.990277778,1,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,10,Vial_62,3,Mated,0.1,20/04/2021,14:59,23/04/2021,17:00,3.084027778,0,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,10,Vial_62,4,Mated,0.1,20/04/2021,14:59,23/04/2021,17:00,3.084027778,0,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,10,Vial_62,5,Mated,0.1,20/04/2021,14:59,23/04/2021,17:00,3.084027778,0,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,10,Vial_62,6,Mated,0.1,20/04/2021,14:59,23/04/2021,17:00,3.084027778,0,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,10,Vial_62,7,Mated,0.1,20/04/2021,14:59,23/04/2021,17:00,3.084027778,0,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,10,Vial_62,8,Mated,0.1,20/04/2021,14:59,23/04/2021,17:00,3.084027778,0,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,10,Vial_62,9,Mated,0.1,20/04/2021,14:59,23/04/2021,17:00,3.084027778,0,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Female,P_rettgeri,10,Vial_62,10,Mated,0.1,20/04/2021,14:59,23/04/2021,17:00,3.084027778,0,Female_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,1,Vial_63,1,Mated,0.1,20/04/2021,15:08,21/04/2021,09:20,0.758333333,1,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,1,Vial_63,2,Mated,0.1,20/04/2021,15:08,22/04/2021,09:30,1.765277778,1,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,1,Vial_63,3,Mated,0.1,20/04/2021,15:08,23/04/2021,17:00,3.077777778,0,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,1,Vial_63,4,Mated,0.1,20/04/2021,15:08,23/04/2021,17:00,3.077777778,0,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,1,Vial_63,5,Mated,0.1,20/04/2021,15:08,23/04/2021,17:00,3.077777778,0,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,1,Vial_63,6,Mated,0.1,20/04/2021,15:08,23/04/2021,17:00,3.077777778,0,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,1,Vial_63,7,Mated,0.1,20/04/2021,15:08,23/04/2021,17:00,3.077777778,0,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,1,Vial_63,8,Mated,0.1,20/04/2021,15:08,23/04/2021,17:00,3.077777778,0,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,1,Vial_63,9,Mated,0.1,20/04/2021,15:08,23/04/2021,17:00,3.077777778,0,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,1,Vial_63,10,Mated,0.1,20/04/2021,15:08,23/04/2021,17:00,3.077777778,0,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,2,Vial_64,1,Mated,0.1,20/04/2021,15:11,21/04/2021,12:15,0.877777778,1,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,2,Vial_64,2,Mated,0.1,20/04/2021,15:11,22/04/2021,09:30,1.763194444,1,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,2,Vial_64,3,Mated,0.1,20/04/2021,15:11,23/04/2021,17:00,3.075694444,0,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,2,Vial_64,4,Mated,0.1,20/04/2021,15:11,23/04/2021,17:00,3.075694444,0,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,2,Vial_64,5,Mated,0.1,20/04/2021,15:11,23/04/2021,17:00,3.075694444,0,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,2,Vial_64,6,Mated,0.1,20/04/2021,15:11,23/04/2021,17:00,3.075694444,0,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,2,Vial_64,7,Mated,0.1,20/04/2021,15:11,23/04/2021,17:00,3.075694444,0,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,2,Vial_64,8,Mated,0.1,20/04/2021,15:11,23/04/2021,17:00,3.075694444,0,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,2,Vial_64,9,Mated,0.1,20/04/2021,15:11,23/04/2021,17:00,3.075694444,0,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,2,Vial_64,10,Mated,0.1,20/04/2021,15:11,23/04/2021,17:00,3.075694444,0,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,3,Vial_65,1,Mated,0.1,20/04/2021,15:14,21/04/2021,12:15,0.875694444,1,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,3,Vial_65,2,Mated,0.1,20/04/2021,15:14,21/04/2021,12:15,0.875694444,1,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,3,Vial_65,3,Mated,0.1,20/04/2021,15:14,22/04/2021,09:30,1.761111111,1,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,3,Vial_65,4,Mated,0.1,20/04/2021,15:14,23/04/2021,17:00,3.073611111,0,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,3,Vial_65,5,Mated,0.1,20/04/2021,15:14,23/04/2021,17:00,3.073611111,0,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,3,Vial_65,6,Mated,0.1,20/04/2021,15:14,23/04/2021,17:00,3.073611111,0,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,3,Vial_65,7,Mated,0.1,20/04/2021,15:14,23/04/2021,17:00,3.073611111,0,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,3,Vial_65,8,Mated,0.1,20/04/2021,15:14,23/04/2021,17:00,3.073611111,0,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,3,Vial_65,9,Mated,0.1,20/04/2021,15:14,23/04/2021,17:00,3.073611111,0,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,3,Vial_65,10,Mated,0.1,20/04/2021,15:14,23/04/2021,17:00,3.073611111,0,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,4,Vial_66,1,Mated,0.1,20/04/2021,15:17,21/04/2021,09:20,0.752083333,1,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,4,Vial_66,2,Mated,0.1,20/04/2021,15:17,21/04/2021,09:20,0.752083333,1,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,4,Vial_66,3,Mated,0.1,20/04/2021,15:17,21/04/2021,09:20,0.752083333,1,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,4,Vial_66,4,Mated,0.1,20/04/2021,15:17,21/04/2021,14:45,0.977777778,1,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,4,Vial_66,5,Mated,0.1,20/04/2021,15:17,22/04/2021,09:30,1.759027778,1,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,4,Vial_66,6,Mated,0.1,20/04/2021,15:17,23/04/2021,17:00,3.071527778,0,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,4,Vial_66,7,Mated,0.1,20/04/2021,15:17,23/04/2021,17:00,3.071527778,0,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,4,Vial_66,8,Mated,0.1,20/04/2021,15:17,23/04/2021,17:00,3.071527778,0,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,4,Vial_66,9,Mated,0.1,20/04/2021,15:17,23/04/2021,17:00,3.071527778,0,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,4,Vial_66,10,Mated,0.1,20/04/2021,15:17,23/04/2021,17:00,3.071527778,0,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,5,Vial_67,1,Mated,0.1,20/04/2021,15:20,21/04/2021,09:20,0.75,1,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,5,Vial_67,2,Mated,0.1,20/04/2021,15:20,21/04/2021,09:20,0.75,1,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,5,Vial_67,3,Mated,0.1,20/04/2021,15:20,23/04/2021,17:00,3.069444444,0,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,5,Vial_67,4,Mated,0.1,20/04/2021,15:20,23/04/2021,17:00,3.069444444,0,Male_pos_RU_P_rettgeri
S106,TotM,pos_RU,Male,P_rettgeri,5,Vial_67,5,Mated,0.1,20/04/2021,15:20,23/04/2021,17:00,3.069444444,0,Male_pos_RU_P_rettgeri
